domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
rail,train_schedule,origin_station_code,origin_station_code,Origin Station Code,STRING,,,,^[A-Z]{3}$,transactional_data,Three-letter code identifying the origin station following standard railroad station coding conventions.,Amtrak Station Codes / FRA Standards
rail,train_schedule,origin_station_name,origin_station_name,Origin Station Name,STRING,,,,,transactional_data,Full name of the station where the train service originates.,FRA Station Registry
rail,train_schedule,passenger_capacity,passenger_capacity,Passenger Seating Capacity,INT,,,,,transactional_data,Total number of passenger seats available on the train for passenger services.,FRA Passenger Service Standards
rail,train_schedule,positive_train_control_equipped,positive_train_control_equipped,Positive Train Control (PTC) Equipped,BOOLEAN,,,,true|false,transactional_data,Indicates whether the train is equipped with Positive Train Control safety technology as mandated by FRA.,FRA PTC Requirements / 49 CFR Part 236
rail,train_schedule,priority_level,priority_level,Schedule Priority Level,STRING,,,,high|medium|low|critical,transactional_data,Operational priority level assigned to the train for dispatching and right-of-way decisions.,FRA Operating Rules
rail,train_schedule,public_timetable_url,public_timetable_url,Public Timetable Uniform Resource Locator (URL),STRING,,,,^https?://.*$,transactional_data,Web URL where the public can access the detailed timetable for this train service.,FRA Public Information Standards
rail,train_schedule,published_date,published_date,Schedule Published Date,DATE,,,,,transactional_data,Date when this train schedule was officially published and made available to the public.,FRA Schedule Management Standards
rail,train_schedule,real_time_tracking_available,real_time_tracking_available,Real-Time Tracking Available,BOOLEAN,,,,true|false,transactional_data,Indicates whether real-time GPS tracking and status updates are available for this train service.,FRA Intelligent Transportation Systems (ITS) Standards
rail,train_schedule,reservation_required,reservation_required,Reservation Required,BOOLEAN,,,,true|false,transactional_data,Indicates whether passengers must make advance reservations to board this train service.,FRA Passenger Service Standards
rail,train_schedule,route_distance_miles,route_distance_miles,Route Distance in Miles,"DECIMAL(10,2)",,,,,transactional_data,Total distance in miles of the rail route from origin to destination.,FRA Track Inventory Standards
rail,train_schedule,schedule_notes,schedule_notes,Schedule Notes,STRING,,,,,transactional_data,"Additional notes or special instructions related to the train schedule (e.g., holiday modifications, temporary changes).",FRA Service Planning Standards
rail,train_schedule,schedule_status,schedule_status,Schedule Status,STRING,,,,active|inactive|suspended|cancelled|seasonal|temporary,transactional_data,Current operational status of the train schedule indicating whether it is in active service.,FRA Service Status Standards
rail,train_schedule,schedule_version,schedule_version,Schedule Version,STRING,,,,,transactional_data,Version identifier for the train schedule to track schedule changes and updates over time.,FRA Schedule Management Standards
rail,train_schedule,scheduled_arrival_date,scheduled_arrival_date,Scheduled Arrival Date,DATE,,,,,transactional_data,Calendar date on which the train is scheduled to arrive at the destination station.,FRA Scheduling Standards
rail,train_schedule,scheduled_arrival_time,scheduled_arrival_time,Scheduled Arrival Time,TIMESTAMP,,,,,transactional_data,Precise date and time when the train is scheduled to arrive at the destination station.,FRA Scheduling Standards
rail,train_schedule,scheduled_departure_date,scheduled_departure_date,Scheduled Departure Date,DATE,,,,,transactional_data,Calendar date on which the train is scheduled to depart from the origin station.,FRA Scheduling Standards
rail,train_schedule,scheduled_departure_time,scheduled_departure_time,Scheduled Departure Time,TIMESTAMP,,,,,transactional_data,Precise date and time when the train is scheduled to depart from the origin station.,FRA Scheduling Standards
rail,train_schedule,scheduled_duration_minutes,scheduled_duration_minutes,Scheduled Duration in Minutes,INT,,,,,transactional_data,Total scheduled travel time in minutes from origin to destination.,FRA Performance Metrics
rail,train_schedule,seasonal_months,seasonal_months,Seasonal Operating Months,STRING,,,,,transactional_data,"Specific months during which seasonal train service operates (e.g., June-September).",FRA Service Planning Standards
rail,train_schedule,seasonal_service,seasonal_service,Seasonal Service Indicator,BOOLEAN,,,,true|false,transactional_data,Indicates whether this train service operates only during specific seasons of the year.,FRA Service Planning Standards
rail,train_schedule,service_category,service_category,Service Category,STRING,,,,commuter|intercity|regional|local|express|limited_stop,transactional_data,Subcategory of passenger service indicating the scope and stopping pattern of the train.,FRA Passenger Service Standards
rail,train_schedule,service_frequency_per_day,service_frequency_per_day,Service Frequency Per Day,INT,,,,,transactional_data,Number of times this train service operates per day on the specified route.,FRA Service Planning Standards
rail,train_schedule,service_type,service_type,Rail Service Type,STRING,,,,passenger|freight|mixed|maintenance_of_way|work_train|excursion,transactional_data,"Classification of the train service indicating whether it carries passengers, freight, or serves other operational purposes.",FRA Service Classification Standards
rail,train_schedule,signal_system_type,signal_system_type,Signal System Type,STRING,,,,automatic_block|centralized_traffic_control|track_warrant_control|direct_traffic_control|manual_block,transactional_data,Type of railroad signal system in use on the route for train control and safety.,FRA Signal Standards / 49 CFR Part 236
rail,train_schedule,state_funding_source,state_funding_source,State Funding Source,STRING,,,,,transactional_data,State funding program or appropriation supporting this train service.,NCGS (North Carolina General Statutes) Transportation Funding
rail,train_schedule,subsidy_required,subsidy_required,Subsidy Required Indicator,BOOLEAN,,,,true|false,transactional_data,Indicates whether this train service requires public subsidy to operate due to operating costs exceeding fare revenue.,FTA Financial Standards
rail,train_schedule,ticketing_system,ticketing_system,Ticketing System,STRING,,,,,transactional_data,Name or identifier of the ticketing system used for passenger reservations and fare collection.,FRA Passenger Service Standards
rail,train_schedule,track_class,track_class,Federal Railroad Administration (FRA) Track Class,STRING,,,,class_1|class_2|class_3|class_4|class_5|class_6|class_7|class_8|class_9,transactional_data,FRA track classification indicating maximum allowable operating speeds and track maintenance standards.,49 CFR Part 213 - Track Safety Standards
rail,train_schedule,train_name,train_name,Train Service Name,STRING,,,,,transactional_data,"Descriptive name or designation of the train service (e.g., Piedmont, Carolinian).",FRA Service Standards
rail,train_schedule,train_number,train_number,Train Number,STRING,,,,"^[A-Z0-9]{2,10}$",transactional_data,Unique alphanumeric identifier assigned to the train service for operational tracking and scheduling purposes.,FRA (Federal Railroad Administration) Operating Rules
rail,train_schedule,weather_dependent,weather_dependent,Weather Dependent Service,BOOLEAN,,,,true|false,transactional_data,Indicates whether train service operations are subject to weather conditions and may be cancelled or modified.,FRA Operating Rules
rail,work_zone,work_zone_id,work_zone_id,Work Zone Identifier,BIGINT,Y,,,,master_data,Primary key for work_zone,
rail,work_zone,actual_end_date,actual_end_date,,DATE,,,,,master_data,"Actual date when work zone activities were completed, used for schedule variance analysis.",
rail,work_zone,actual_start_date,actual_start_date,,DATE,,,,,master_data,"Actual date when work zone activities commenced, used for schedule variance analysis.",
rail,work_zone,contractor_name,contractor_name,,STRING,,,,,master_data,Name of the primary contractor or vendor responsible for executing work zone activities.,
rail,work_zone,county_name,county_name,,STRING,,,,,master_data,North Carolina county where the work zone is located for jurisdictional and reporting purposes.,
rail,work_zone,description,description,,STRING,,,,,master_data,"Detailed description of the work zone scope, activities, and objectives for operational reference and documentation.",
rail,work_zone,emergency_contact_phone,emergency_contact_phone,,STRING,,,"confidential,pii_phone",,master_data,Primary emergency contact phone number for the work zone for incident response and coordination.,
rail,work_zone,environmental_permit_required,environmental_permit_required,,BOOLEAN,,,,,master_data,Indicates whether environmental permits are required for work zone activities due to potential environmental impact.,
rail,work_zone,estimated_cost_amount,estimated_cost_amount,,"DECIMAL(15,2)",,,confidential,,master_data,Estimated total cost of the work zone project in US dollars for budgeting and financial planning.,
rail,work_zone,flagging_required,flagging_required,,BOOLEAN,,,,,master_data,Indicates whether rail flagging personnel are required to be present during work zone operations for safety compliance.,
rail,work_zone,fra_compliance_required,fra_compliance_required,,BOOLEAN,,,,,master_data,Indicates whether the work zone activities require Federal Railroad Administration regulatory compliance and reporting.,
rail,work_zone,hazmat_present,hazmat_present,,BOOLEAN,,,,,master_data,"Indicates whether hazardous materials are present in or transported through the work zone, requiring special safety protocols.",
rail,work_zone,inspection_frequency_days,inspection_frequency_days,,INT,,,,,master_data,"Required frequency of safety inspections for the work zone, measured in number of days between inspections.",
rail,work_zone,latitude,latitude,,"DECIMAL(10,7)",,,,,master_data,Geographic latitude coordinate of the work zone center point in decimal degrees for mapping and spatial analysis.,
rail,work_zone,longitude,longitude,,"DECIMAL(11,7)",,,,,master_data,Geographic longitude coordinate of the work zone center point in decimal degrees for mapping and spatial analysis.,
rail,work_zone,milepost_end,milepost_end,,"DECIMAL(10,3)",,,,,master_data,"Ending milepost location of the work zone along the rail line, measured in miles from a designated reference point.",
rail,work_zone,milepost_start,milepost_start,,"DECIMAL(10,3)",,,,,master_data,"Starting milepost location of the work zone along the rail line, measured in miles from a designated reference point.",
rail,work_zone,municipality_name,municipality_name,,STRING,,,,,master_data,"City or town where the work zone is located, if applicable.",
rail,work_zone,notes,notes,,STRING,,,,,master_data,"Additional notes, comments, or special instructions related to the work zone for operational awareness.",
rail,work_zone,planned_end_date,planned_end_date,,DATE,,,,,master_data,Scheduled date when work zone activities are planned to be completed.,
rail,work_zone,planned_start_date,planned_start_date,,DATE,,,,,master_data,Scheduled date when work zone activities are planned to begin.,
rail,work_zone,priority_level,priority_level,,STRING,,,,,master_data,"Priority classification of the work zone based on safety impact, regulatory requirements, and operational urgency.",
rail,work_zone,project_manager_name,project_manager_name,,STRING,,,,,master_data,Name of the NCDOT project manager or coordinator responsible for overseeing the work zone.,
rail,work_zone,public_notification_required,public_notification_required,,BOOLEAN,,,,,master_data,Indicates whether public notification is required for the work zone due to impact on community access or safety.,
rail,work_zone,rail_line_name,rail_line_name,,STRING,,,,,master_data,"Name of the rail line or corridor where the work zone is located (e.g., 'Piedmont Corridor', 'Carolina Coastal Line').",
rail,work_zone,rail_operator_name,rail_operator_name,,STRING,,,,,master_data,"Name of the freight or passenger rail operator responsible for or affected by the work zone (e.g., 'Norfolk Southern', 'CSX Transportation', 'Amtrak').",
rail,work_zone,railroad_crossing_id,railroad_crossing_id,,STRING,,,,,master_data,Federal Railroad Administration crossing inventory number if the work zone is associated with a specific railroad crossing.,
rail,work_zone,speed_restriction_mph,speed_restriction_mph,,INT,,,,,master_data,"Temporary speed restriction imposed on rail traffic through the work zone, measured in miles per hour. Null if no restriction applies.",
rail,work_zone,status,status,,STRING,,,,,master_data,Current operational status of the work zone indicating its lifecycle stage.,
rail,work_zone,track_closure_required,track_closure_required,,BOOLEAN,,,,,master_data,Indicates whether the work zone requires complete closure of rail track during work activities.,
rail,work_zone,traffic_control_plan_required,traffic_control_plan_required,,BOOLEAN,,,,,master_data,Indicates whether a traffic control plan is required for the work zone due to impact on roadway traffic at rail crossings.,
rail,work_zone,zone_code,zone_code,,STRING,,,,,master_data,Business-friendly alphanumeric code assigned to the work zone for operational reference and reporting.,
rail,work_zone,zone_name,zone_name,,STRING,,,,,master_data,"Descriptive name of the work zone identifying the location or project (e.g., 'Raleigh-Durham Rail Crossing Upgrade', 'Charlotte Freight Corridor Maintenance').",
rail,work_zone,zone_type,zone_type,,STRING,,,,,master_data,Classification of the work zone activity type indicating the nature of rail work being performed.,
rightofway,acquisition_request,acquisition_request_id,acquisition_request_id,Acquisition Request Identifier,BIGINT,Y,,,,transactional_data,Unique identifier for the right-of-way acquisition request record.,NCDOT Data Standards
rightofway,acquisition_request,acquisition_status_id,acquisition_status_id,Acquisition Status Id (Foreign Key),BIGINT,,rightofway.acquisition_status.acquisition_status_id,,,transactional_data,Foreign key linking to rightofway.acquisition_status. Business justification: Acquisition request status should reference the standardized status lookup table to ensure consistency across all ROW acquisition entities. The request_status (STRING) column is replaced by FK to acqu,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,airport_id,airport_id,Airport Id (Foreign Key),BIGINT,,aviation.airport.airport_id,,,transactional_data,"Foreign key linking to aviation.airport. Business justification: When NCDOT expands airport facilities, right-of-way department initiates acquisition requests for specific airports. This links land acquisition projects to the aviation facility requiring the propert",Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,asset_id,asset_id,Asset Id (Foreign Key),BIGINT,,asset.asset.asset_id,,,transactional_data,"Foreign key linking to asset.asset. Business justification: Right-of-way acquisition requests are often triggered by specific infrastructure projects requiring new assets (bridges, interchanges). Linking acquisition to the planned asset enables project manager",Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,bridge_id,bridge_id,Bridge Id (Foreign Key),BIGINT,,bridge.bridge.bridge_id,,,transactional_data,Foreign key linking to bridge.bridge. Business justification: Right-of-way acquisition requests are frequently initiated for bridge construction or replacement projects. Linking acquisition requests to specific bridges enables project managers to track land proc,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,corridor_id,corridor_id,Corridor Identifier,BIGINT,,planning.corridor.corridor_id,,"^[A-Z0-9\-]{6,20}$",transactional_data,Unique identifier for the transportation corridor or right-of-way corridor associated with this acquisition.,NCDOT Corridor Management Standards
rightofway,acquisition_request,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,Foreign key linking to finance.cost_center. Business justification: Right-of-way acquisition requests are charged to specific cost centers for project accounting. Each acquisition must be assigned to a cost center for budget tracking and financial reporting.,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,employee_id,employee_id,Assigned Agent Id (Foreign Key),BIGINT,,hr.employee.employee_id,,,transactional_data,Foreign key linking to hr.employee. Business justification: Right-of-way acquisition requests are assigned to specific NCDOT acquisition agents (employees) who negotiate with landowners. This assignment is tracked for workload management and accountability in ,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,funding_allocation_id,funding_allocation_id,Funding Allocation Id (Foreign Key),BIGINT,,finance.funding_allocation.funding_allocation_id,,,transactional_data,"Foreign key linking to finance.funding_allocation. Business justification: Acquisition requests require approved funding allocations before proceeding. Finance pre-allocates funds from specific sources (federal, state, bonds) that rightofway references to ensure budget avail",Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,nepa_document_id,nepa_document_id,Nepa Document Id (Foreign Key),BIGINT,,environmental.nepa_document.nepa_document_id,,,transactional_data,Foreign key linking to environmental.nepa_document. Business justification: Right-of-way acquisition cannot proceed until NEPA environmental clearance is obtained. Project managers verify NEPA compliance before initiating land acquisition - federal requirement for all transpo,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,project_boundary_id,project_boundary_id,Project Boundary Id (Foreign Key),BIGINT,,gis.project_boundary.project_boundary_id,,,transactional_data,Foreign key linking to gis.project_boundary. Business justification: Acquisition requests are initiated for parcels within specific project boundaries. ROW staff use project boundaries to identify which properties need acquisition and to scope the geographic extent of ,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,purchase_requisition_id,purchase_requisition_id,Purchase Requisition Id (Foreign Key),BIGINT,,procurement.purchase_requisition.purchase_requisition_id,,,transactional_data,"Foreign key linking to procurement.purchase_requisition. Business justification: Right-of-way acquisition services (appraisals, surveys, title work) require purchase requisitions to engage external vendors. Procurement uses this to authorize and track service contracts for acquisi",Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,related_signal_id,related_signal_id,Related Signal Id (Foreign Key),BIGINT,,traffic.signal.signal_id,,,transactional_data,Foreign key linking to traffic.signal. Business justification: Right-of-way acquisitions for intersection improvements or signal installations must reference the specific traffic signal project. ROW agents use this to justify acquisition scope and coordinate timi,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,segment_id,segment_id,Segment Id (Foreign Key),BIGINT,,highway.segment.segment_id,,,transactional_data,"Foreign key linking to highway.segment. Business justification: Land acquisition requests are initiated for specific highway segments requiring expansion, realignment, or new construction. Right-of-way staff must reference the target segment to scope acquisition n",Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,terminal_id,terminal_id,Terminal Id (Foreign Key),BIGINT,,ferry.terminal.terminal_id,,,transactional_data,Foreign key linking to ferry.terminal. Business justification: Right-of-way acquisition requests for ferry infrastructure must specify which terminal requires the land. Planning and legal teams use this to justify acquisition needs and prioritize requests based o,Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,track_segment_id,track_segment_id,Track Segment Id (Foreign Key),BIGINT,,rail.track_segment.track_segment_id,,,transactional_data,"Foreign key linking to rail.track_segment. Business justification: Land acquisition requests are initiated for specific rail projects. Right-of-way staff must link acquisition requests to the planned track segment to justify the acquisition, define boundaries, and tr",Internal - LLM Generated Cross-Domain Link
rightofway,acquisition_request,access_control_required_flag,access_control_required_flag,Access Control Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether access control restrictions will be imposed on the acquired right-of-way.,23 CFR Part 625 - Access Control
rightofway,acquisition_request,acquisition_method,acquisition_method,Acquisition Method,STRING,,,,negotiated_purchase|administrative_settlement|condemnation|donation|dedication|exchange,transactional_data,Method or approach planned for acquiring the right-of-way interest.,NCGS Chapter 40A - Eminent Domain
rightofway,acquisition_request,actual_total_cost,actual_total_cost,Actual Total Cost,"DECIMAL(15,2)",,,confidential,"^\d{1,13}\.\d{2}$",transactional_data,"Actual total cost in US dollars incurred for the completed acquisition, including all property, damages, and administrative costs.",GASB Accounting Standards
rightofway,acquisition_request,advance_acquisition_flag,advance_acquisition_flag,Advance Acquisition Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether this is an advance acquisition conducted before project construction authorization.,23 CFR 710.501
rightofway,acquisition_request,appraisal_required_flag,appraisal_required_flag,Appraisal Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether formal property appraisal is required for this acquisition.,49 CFR Part 24.103
rightofway,acquisition_request,appraisal_type,appraisal_type,Appraisal Type,STRING,,,,full_appraisal|limited_appraisal|waiver_valuation|not_required,transactional_data,Type of property valuation or appraisal required for the acquisition.,Uniform Standards of Professional Appraisal Practice (USPAP)
rightofway,acquisition_request,approval_level_required,approval_level_required,Approval Level Required,STRING,,,,division|regional|state|federal,transactional_data,Organizational level of approval authority required for this acquisition request based on cost or complexity.,NCDOT Approval Authority Matrix
rightofway,acquisition_request,approved_by_name,approved_by_name,Approved By Name,STRING,,,,,transactional_data,Name of the individual who approved the acquisition request.,NCDOT Business Process Standards
rightofway,acquisition_request,approved_date,approved_date,Approved Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the acquisition request was formally approved.,NCDOT Business Process Standards
rightofway,acquisition_request,assigned_agent_email,assigned_agent_email,Assigned Agent Email Address,STRING,,,"restricted,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",transactional_data,Email address of the right-of-way agent assigned to this acquisition request.,NCDOT Contact Standards
rightofway,acquisition_request,assigned_agent_name,assigned_agent_name,Assigned Agent Name,STRING,,,,,transactional_data,Name of the right-of-way agent assigned to process and negotiate this acquisition request.,NCDOT ROW Management Standards
rightofway,acquisition_request,assigned_date,assigned_date,Assigned Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the acquisition request was assigned to a right-of-way agent for processing.,NCDOT Business Process Standards
rightofway,acquisition_request,begin_station,begin_station,Begin Station,STRING,,,,"^\d{1,4}\+\d{2}$",transactional_data,"Starting station point along the route where the right-of-way acquisition begins, expressed in engineering station format.",AASHTO Engineering Standards
rightofway,acquisition_request,cancellation_reason,cancellation_reason,Cancellation Reason,STRING,,,,,transactional_data,Explanation for why the acquisition request was cancelled or withdrawn.,NCDOT Business Process Standards
rightofway,acquisition_request,completion_date,completion_date,Completion Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when all acquisition activities for this request were completed and right-of-way was secured.,NCDOT Business Process Standards
rightofway,acquisition_request,condemnation_anticipated_flag,condemnation_anticipated_flag,Condemnation Anticipated Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether eminent domain condemnation proceedings are anticipated if negotiated purchase fails.,NCGS Chapter 40A - Eminent Domain
rightofway,acquisition_request,county_code,county_code,County Code,STRING,,,,"^[A-Z]{2,3}$",transactional_data,North Carolina county code where the right-of-way acquisition is located.,NCGS County Codes
rightofway,acquisition_request,division_code,division_code,Division Code,STRING,,,,"^DIV-\d{1,2}$",transactional_data,NCDOT division code responsible for the project and acquisition request.,NCDOT Organizational Structure
rightofway,acquisition_request,donation_anticipated_flag,donation_anticipated_flag,Donation Anticipated Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether the property owner has expressed willingness to donate the right-of-way interest.,23 CFR 710.501
rightofway,acquisition_request,end_station,end_station,End Station,STRING,,,,"^\d{1,4}\+\d{2}$",transactional_data,"Ending station point along the route where the right-of-way acquisition ends, expressed in engineering station format.",AASHTO Engineering Standards
rightofway,acquisition_request,endangered_species_impact_flag,endangered_species_impact_flag,Endangered Species Impact Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether the acquisition area may impact endangered or threatened species requiring consultation.,Endangered Species Act
rightofway,acquisition_request,environmental_clearance_status,environmental_clearance_status,Environmental Clearance Status,STRING,,,,not_started|in_progress|ce_approved|ea_approved|eis_approved|fonsi_issued|rod_issued|pending,transactional_data,Status of environmental review and clearance under NEPA for the project requiring this acquisition.,NEPA - National Environmental Policy Act
rightofway,acquisition_request,estimated_damages_cost,estimated_damages_cost,Estimated Damages Cost,"DECIMAL(15,2)",,,confidential,"^\d{1,13}\.\d{2}$",transactional_data,"Estimated cost in US dollars for damages to remaining property, business losses, and other compensable impacts.",NCGS Chapter 136 - Just Compensation
rightofway,acquisition_request,estimated_property_cost,estimated_property_cost,Estimated Property Cost,"DECIMAL(15,2)",,,confidential,"^\d{1,13}\.\d{2}$",transactional_data,"Estimated cost in US dollars for the property or land interest itself, excluding damages and administrative costs.",GASB Accounting Standards
rightofway,acquisition_request,estimated_relocations_count,estimated_relocations_count,Estimated Relocations Count,INT,,,,"^\d{1,4}$",transactional_data,Estimated number of residential or business relocations required for this acquisition.,49 CFR Part 24
rightofway,acquisition_request,estimated_total_cost,estimated_total_cost,Estimated Total Cost,"DECIMAL(15,2)",,,confidential,"^\d{1,13}\.\d{2}$",transactional_data,"Estimated total cost in US dollars for acquiring all required right-of-way interests, including property value, damages, and administrative costs.",GASB Accounting Standards
rightofway,acquisition_request,estimated_utility_relocation_cost,estimated_utility_relocation_cost,Estimated Utility Relocation Cost,"DECIMAL(15,2)",,,confidential,"^\d{1,13}\.\d{2}$",transactional_data,Estimated cost in US dollars for relocating utilities within the acquired right-of-way.,NCDOT Utility Standards
rightofway,acquisition_request,excess_land_flag,excess_land_flag,Excess Land Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether excess land beyond project needs may be acquired and later disposed.,23 CFR 710.403
rightofway,acquisition_request,federal_aid_project_flag,federal_aid_project_flag,Federal Aid Project Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether this acquisition is part of a federal-aid project subject to FHWA requirements.,23 CFR Part 710 - Right-of-Way
rightofway,acquisition_request,federal_fiscal_year,federal_fiscal_year,Federal Fiscal Year (FFY),STRING,,,,^FFY\d{4}$,transactional_data,Federal fiscal year for projects with federal funding participation.,FHWA Federal Fiscal Year Standards
rightofway,acquisition_request,fee_simple_acquisition_flag,fee_simple_acquisition_flag,Fee Simple Acquisition Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether fee simple (full ownership) acquisition is included in this request.,NCDOT ROW Standards
rightofway,acquisition_request,fhwa_approval_required_flag,fhwa_approval_required_flag,Federal Highway Administration (FHWA) Approval Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether Federal Highway Administration approval is required for this acquisition request.,23 CFR Part 710
rightofway,acquisition_request,fiscal_year,fiscal_year,Fiscal Year,STRING,,,,^FY\d{4}$,transactional_data,State fiscal year in which the acquisition request was submitted or is planned for execution.,NCGS Fiscal Year Standards
rightofway,acquisition_request,gis_parcel_ids,gis_parcel_ids,Geographic Information System (GIS) Parcel Identifiers,STRING,,,,,transactional_data,Comma-separated list of GIS parcel identifiers for all parcels included in this acquisition request.,NCDOT GIS Standards
rightofway,acquisition_request,hardship_acquisition_flag,hardship_acquisition_flag,Hardship Acquisition Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether this is a hardship acquisition requested by property owner before normal project schedule.,49 CFR 24.101(b)(2)
rightofway,acquisition_request,internal_comments,internal_comments,Internal Comments,STRING,,,,,transactional_data,Internal comments and notes for NCDOT staff regarding the acquisition request processing.,NCDOT Business Process Standards
rightofway,acquisition_request,last_modified_date,last_modified_date,Last Modified Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the acquisition request record was last modified or updated.,NCDOT Data Management Standards
rightofway,acquisition_request,nepa_document_type,nepa_document_type,National Environmental Policy Act (NEPA) Document Type,STRING,,,,ce|ea|eis|not_applicable,transactional_data,"Type of NEPA environmental documentation prepared for the project: Categorical Exclusion, Environmental Assessment, or Environmental Impact Statement.",NEPA - 42 USC 4321
rightofway,acquisition_request,on_hold_reason,on_hold_reason,On Hold Reason,STRING,,,,,transactional_data,Explanation for why the acquisition request has been placed on hold or suspended.,NCDOT Business Process Standards
rightofway,acquisition_request,permanent_easement_flag,permanent_easement_flag,Permanent Easement Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether permanent easements are included in this acquisition request.,NCDOT ROW Standards
rightofway,acquisition_request,priority_level,priority_level,Priority Level,STRING,,,,critical|high|medium|low,transactional_data,Priority classification of the acquisition request based on project urgency and strategic importance.,NCDOT Project Management Standards
rightofway,acquisition_request,project_name,project_name,Project Name,STRING,,,,,transactional_data,Descriptive name of the transportation project associated with this acquisition request.,NCDOT Project Management Standards
rightofway,acquisition_request,project_number,project_number,Project Number,STRING,,,,"^[A-Z0-9\-]{6,20}$",transactional_data,Unique identifier of the transportation project requiring the right-of-way acquisition.,NCDOT Project Numbering Standards
rightofway,acquisition_request,protective_acquisition_flag,protective_acquisition_flag,Protective Acquisition Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether this is a protective acquisition to preserve corridor integrity before project authorization.,23 CFR 710.501
rightofway,acquisition_request,purpose_description,purpose_description,Purpose Description,STRING,,,,,transactional_data,Detailed description of the intended purpose and use of the right-of-way being acquired.,NCDOT Project Documentation Standards
rightofway,acquisition_request,quick_take_eligible_flag,quick_take_eligible_flag,Quick Take Eligible Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether this acquisition is eligible for quick-take condemnation procedures for expedited possession.,NCGS 40A-42 - Quick Take
rightofway,acquisition_request,rejection_reason,rejection_reason,Rejection Reason,STRING,,,,,transactional_data,Explanation or reason provided if the acquisition request was rejected or denied.,NCDOT Business Process Standards
rightofway,acquisition_request,relocation_required_flag,relocation_required_flag,Relocation Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether property owner or tenant relocation assistance will be required as part of this acquisition.,49 CFR Part 24 - Uniform Relocation Act
rightofway,acquisition_request,request_date,request_date,Request Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the right-of-way acquisition request was formally submitted.,NCDOT Business Process Standards
rightofway,acquisition_request,request_number,request_number,Request Number,STRING,,,,"^[A-Z0-9]{8,20}$",transactional_data,Business-facing unique request number assigned to the acquisition request for tracking and reference purposes.,NCDOT ROW Management Standards
rightofway,acquisition_request,request_type,request_type,Request Type,STRING,,,,fee_simple|temporary_easement|permanent_easement|lease|license|access_rights|utility_easement|drainage_easement|slope_easement|aerial_easement,transactional_data,"Type of right-of-way interest being requested, such as fee simple acquisition, easement, lease, or license.",NCGS Chapter 136 - Transportation
rightofway,acquisition_request,requested_by_email,requested_by_email,Requested By Email Address,STRING,,,"restricted,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",transactional_data,Email address of the individual who submitted the acquisition request.,NCDOT Contact Standards
rightofway,acquisition_request,requested_by_phone,requested_by_phone,Requested By Phone Number,STRING,,,"restricted,pii_phone","^\+?1?\d{10,15}$",transactional_data,Phone number of the individual who submitted the acquisition request.,NCDOT Contact Standards
